source	path	line	matched_categories	excerpt
relico-lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	79	correspondence	The current frame API exports no target-to-source reflection theorem. Consequently, the corresponding source frame step and complete global post-state correspondence are represented explicitly. -/ structure BackwardExternalSendFrameCompatible
relico-lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	128	trace-or-step	/-- A compatible source external-send frame branch produces a target E4C one-step transition and globally corresponding post-state. -/ theorem externalSendFrame_forward
relico-lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	186	trace-or-step	/-- A compatible target external-send frame branch reflects to a source E4C one-step transition and globally corresponding post-state. -/ theorem externalSendFrame_backward
relico-lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	236	correspondence|trace-or-step	/-- Forward correspondence for the complete E4C one-step sum. The dispatch branch reuses the existing global dispatch theorem. The
relico-lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	238	trace-or-step	Forward correspondence for the complete E4C one-step sum. The dispatch branch reuses the existing global dispatch theorem. The external-send branch requires explicit evidence for the concrete frame step. -/
relico-lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	303	trace-or-step	(hFrameCompatible hSourceFrame) | dispatch hSourceDispatch => obtain ⟨_selectedAction,
relico-lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	316	trace-or-step	exact ⟨targetAfter, LF.GlobalMultiStorePayloadOneStep.Step.dispatch hTargetDispatch, hAfter⟩
relico-lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	321	correspondence|trace-or-step	/-- Backward correspondence for the complete E4C one-step sum. The dispatch branch reuses the existing backward global dispatch theorem.
relico-lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	323	trace-or-step	Backward correspondence for the complete E4C one-step sum. The dispatch branch reuses the existing backward global dispatch theorem. The external-send branch requires an explicitly reflected source frame step. -/
relico-lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	385	trace-or-step	(hFrameCompatible hTargetFrame) | dispatch hTargetDispatch => obtain ⟨_selectedMessage,
relico-lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	400	trace-or-step	exact ⟨sourceAfter, DTR.GlobalMultiStorePayloadOneStep.Step.dispatch hSourceDispatch, hAfter⟩
relico-lean	Relico/Correctness/GlobalMultiStorePayloadFiniteExecutionCorrespondence.lean	207	correspondence	/-- Finite forward correspondence for evolving-history source configurations. The proof recurses on the compatibility evidence itself. This keeps the
relico-lean	Relico/Correctness/GlobalMultiStorePayloadFiniteExecutionCorrespondence.lean	328	correspondence	/-- Finite backward correspondence for evolving-history source configurations. The proof recurses on the backward compatibility evidence itself. The
